ip_location,content
重庆,"以前养小孩没那么大压，能吃饱就行，都是自己去读书，自己做作业，没有五花八门培训班，
现在的各种培训班，每天接送，还要各种辅导作业，那个家长群，老师布置要家长做的事情，比我们以前读书还惨"
江苏,第一个老头眼神好可怕
湖南,开口闭口那个年代，那个年代要28个彩礼吗，那个时候要100平房子吗，那个时候要二十万全款车吗
未知,我不明白的是，为什么很多人都需要别人给个原因才满意呢？ 我愿意生三胎真的需要那么多理由吗？就“我喜欢，我乐意”不够吗？真的需要那么多理性分析吗？
未知,人是来世间渡劫修行的，不想孩子受罪[感谢]
未知,[赞][赞]
未知,孩子是活腻了想刺激一下自己的挑战[捂脸]
未知,我爱我的孩子，但是我不能为他的生活买单，我们是独立的个体，我对待他和对待我的伴侣是一样的，甚至比伴侣要低
未知,我恐惧地球没多少年了！
未知,恐怖的是没有钱，还影响生活质量
未知,修行好自己
未知,我希望男人能生孩子，[呲牙]一人生一个
未知,排除人类延续养儿防老以为生孩子就没用意义了
未知,说到我心里去了
未知,不生是对孩子最大的善良，出生率低资本的奴役越来越少，推动着鼓动着大家生，我自己过得都不见得多好，何必让她（他来）延续我的苦，鱼跃龙门的孩子在普通家庭有几个，都是来继续底层付出的
未知,不用聊那么多！！不生孩子就是两点！！经济 精力
未知,不是  自己的能力能给孩子带来什么？
未知,生孩子就是为了财产有人继承[捂脸]
未知,我以前很穷，小时候很苦，不愿意他受苦
未知,现在是又穷有没时间
广东,这种老顽固的话我从来不听，自己一辈子都在被社会和生活毒打，却还在对养儿生孙这种事如此痴迷！视频里的这几位，请问你们有给自己的孩子带来什么？是给了他们无忧无虑的生活和成长路程，还是给了未来？啥都没法提供，却总喜欢拿道德来指摘后人，自己一辈子都活的杯水车薪，捉襟见肘，还在要求下一代也要一样自讨苦吃，什么脑回路？不要动不动就给年轻人建议，自己先活明白吧，也别动不动就拿人人都不生要灭绝这种极端的情况说事儿，我也怼个极端的：要是人人都生，地球要炸了！以后连呼吸都要抢资源！
上海,怎么不孝？
江苏,生育是权利还是义务？
IP未知,道德绑架真有一套还不孝[尬笑]小孩是个活生生的人不是提线木偶一点不顺他的意就是不孝[尬笑]张口闭口就是不孝这种老人无德[尬笑]
浙江,我只负责给孩子全款车房准备好，结不结婚我不干预，哪怕找同性只要幸福我也支持
江苏,张嘴，我们那个年代
湖南,那就让我不孝吧，不接受就不接受落，我接受
上海,第一个大爷说不出结婚的好处，却要子女一定要结婚，这不是道德绑架吗
重庆,你可以守着你们那个时代的一切，但不要强加给新世纪时代的人，那样只会碰撞出无限的矛盾
云南,和我爸的口气一样，张口闭口我们那个年代……听麻了都[绝望的凝视]
云南,去问问中国的第一批丁克就知道了[看]
海南,你说“不生孩子老了没有依靠”我还能理解，但你说“不结婚生子就是不孝”，太好笑了。
重庆,少给他们发点养老金，让他们去工作，就没这么多事了[思考]
浙江,最烦那些总是说我们那个年代怎样怎样的长辈了
河南,问他们结婚有什么好处，注意看他们反应[泣不成声][泣不成声]
北京,那是你们的时代！不是我们的时代！
未知,不是所有的父母都是孩子的好榜样，也不是所有的人都可以认识到自己的不足不断学习，所以当人们可以正确的认识自己的时候，不生孩子是一种对自己负责，也是对孩子负责，他只是不想让孩子成为自己不完美的映射而已。
未知,这个说法更到位，孩子就是不会甘心受大人控制的
未知,我能力范围内给予他全部的爱和金钱 我放弃了自己事业 一路辅佐他 给他物质财富和培养他正确的三观和精神独立 直到他能够真正独立 所以我只能一个孩子
未知,孩子？对我来说可以光明正大玩滑滑梯，买玩具，去游乐场的借口[看]
未知,压力大，婚姻二个人感情问题，大家都不信任对方，还有就是女性想漂亮，
未知,不是恐惧，是不喜欢孩子[看]
未知,你是一个什么样的人，比你用什么样的方式对待孩子更重要！
未知,生孩子之前最应该好好审视自己认知自己，孩子也是人也要生老病死这才是最恐惧的！
未知,灵魂拷问！如果生孩子不能养儿防老 还有几个人会生呢？[灵机一动]
未知,"我不生孩子的理由
⑴伤害身体
⑵不喜欢小孩，就像我不喜欢吃芹菜，没有原因，就是不喜欢
⑶太费钱
⑷生了我也不能给他爱，参考第二条
⑸高付出低回报，有的人觉得养个孩子多个亲人多个血脉联系多份慰藉，那是你觉得，孩子只会让我烦恼"
未知,服了，都别生[微笑][微笑]
未知,"带孩子很累，是事实
但有了孩子，我发现了我自身很多的不足，让我开始让自己变得更好！
所以还是更是礼物"
未知,养儿防老和传宗接代 拷贝别人的人生的人 是不会觉得生孩子累的 反倒是负责人的人才会思考 有了想法所以就会有选择不生的[微笑]
未知,中途听不下去了，邻居两个知识分子，孩子又蠢又不老实，妈妈天天带他看书，爸爸每天陪伴教导。孩子就那个样子！还什么父母的镜子，同样邻居家做生意两口子孩子不管不问，爸爸脏话满天，他儿子聪明有礼貌
未知,没有资本给孩子啃老，就不要乱生孩子👶🏻，而去祸害孩子的一生！
未知,没有资本给孩子啃老，就不要乱生孩子👶🏻，而去祸害孩子的一生！
未知,我怕孩子未来的生活环境会很恶劣，比如病毒
未知,如果时光可以倒流，我肯定不会选择要孩子，没有给他好的生活，自己还是很内疚，不该贸然把他带到世间
未知,说的真好
未知,为什么每次前面放瓶醋？
未知,为什么不能下载，那我怎么发到“相亲相爱一家人”
未知,婚都没结，为什么给我看这个[泪奔]
未知,恐怖没钱啊，没钱很难啊[捂脸]
未知,说得太好了[赞]，见证孩子的成长也是个人成长的高光时刻
未知,赞同[比心]
未知,不愿生孩子 还是怕教育不好 成人以后碌碌无为 孩子会憎恨自己把他带来世上
未知,生孩子是为了以后自己老了不能动了，可以有个人打理自己。
未知,不能下载转发吗
未知,修行好自己
未知,是个大事情，必须早点生
未知,说得很好感触很深
未知,孩子是映射，孩子是骨肉，[一起加油]全面我的生命，活成他的榜样[一起加油]
未知,工作不顺的人、感情不顺的人都在谈原生家庭给他的伤害；不爱学习的孩子被认为是父母教育的失败； 创业不顺的人认为父母没支持他启动资金，还要求他赡养 [吐血]
重庆,"那个爷爷好喜感，“这属于不肖之子”
“压力大你也得养啊，我们那个年代的时候”
“你觉得结婚有什么好处没有”
“那这个我说不上”"
广西,我现在35了，除了父母给我的催婚压力，其他感觉非常好，我爸爸小时候经常家暴我和我妈，他们控制欲很强，我爸的思想跟第一个男的一样，有时候我觉得他只是一个亲人，并不是所谓的爸爸，有时候想逃脱，但是他们又老了，传统观念又让我不得不尽孝，我向往自由，所以我很焦虑，特别焦虑。谁能安抚安抚我。
山东,这不就是典型道德绑架吗？
四川,第一个，老当益壮，还能再生，靠你了，大哥
河北,谁规定必须结婚生子的？老封建真的害人
福建,啧[尬笑]晚上刷到这个，净添堵
四川,没有跟上时代的思想，不怪他们
上海,这种老头在日常会淋漓的展现“蛮不讲理”
广西,爱生自己生[送心]第一个老头我看精力特别旺盛还能生 中国的生育计划就交给他了[送心]
浙江,其实我想知道 她们说“我们那个年代”这种话的时候是否知道这种话在这个年代不适用
甘肃,“我们那个年代……”那你回去呗，谁也没拦你
上海,别张口闭口就你们那个年代，时代在发展人们的观念随之发生变化，更何况你们那个年代虽然是建立新中国了，但是思想还是儒家的那一套。
山西,说的些屁话，你们那个年代多一个人也就是多一双筷子，多一个凳子的事
IP未知,因为生孩子养孩子他根本就没花什么心思，所以他觉得没什么
湖南,婚姻是自己的 不需要别人评价 我们是为自己而活 又不是一定要结婚生子 怎样开心舒服怎样来[猪头]
贵州,第一个老头子的观念好可怕，万一生养的孩子没教育好或则以后没出息那不是更不孝吗，而且还苦了自己一辈子为孩子操心[微笑]
河南,说穷养的父母有点恬不知耻了，小时候家里穷的一把雨伞都没有，上学碰到下雨天只能在学校把衣服暖干，冬天买不起一双棉鞋脚上冻的都是冻疮，夏天还好冬天连一件棉袄都没有，我的第一件羽绒服还是自己挣钱后买的，所以那些说穷就穷养的就是道德败坏
福建,你那个年代别说你家穷，那是谁家都穷，当大家都一样穷的时候，就没有人是穷的
四川,所以不听老人言快乐好几年，没法共情[看]
广西,张口就是“我们那一代[调皮]”
湖南,可是第一个爷爷连结婚的好处都说不出来 何必说别人不结婚是不孝呢[冷漠]
湖南,不是结婚有什么好处，而是你遇到能共度余生的人之后不结婚难道一辈子不结婚只谈恋爱吗
湖南,最烦一开口就是“我们那个年代，我们那个时候”，几十岁跟几十斤一样，白活这么大岁数了[抠鼻]
湖北,这就是他们那一代的思想，古板顽固，受不了一点，我从来都是左耳进右耳出，你说你的我做我的，听不了一点，不孝子白眼狼，但我就是不听[抠鼻]
广东,再怎么也不能说到不孝吧？孩子是你的孩子的，生不生取决于你的孩子，他的孩子又不是为你生的何来不孝？？？？
